,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,ID,Potability
76,7.025456547708933,263.8576754130175,16670.996013234442,7.758237006951433,332.861559066032,427.811456301812,17.151968984213678,77.8106994870708,4.30405163167599,1575.0,1.0
77,4.638250258554134,182.4196209393434,34261.985889497264,6.197715941573335,307.45845423970667,439.1177045525735,7.760852569489202,66.74678059247348,4.124537824896342,741.0,1.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8.247958056143684,195.5395359053909,28327.167338164418,5.378285961181126,281.2298526036668,588.6991933996939,18.076937753034827,70.79303618129347,4.723230705859027,2817.0,1.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,6.965279871760655,162.69944989363648,24312.03779826068,9.129754931533986,307.7592107014658,490.8155214111627,15.512058813845275,102.69586775988036,3.969318295936528,3196.0,1.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,7.880685942702883,226.00384439783844,19486.881839128484,6.208574002625103,356.3380793720868,472.36909351084086,11.995239498247374,55.02916552481703,3.579983811082845,2003.0,1.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,7.374775413656678,217.6986437980024,12285.89148260754,10.038245002074106,332.861559066032,358.9832543803692,16.293715614294968,93.7843798618194,3.5922647284429003,819.0,1.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,5.1173903026242336,225.6574044119953,30914.111579007564,6.207729477942272,371.64939153145264,356.86228711669946,8.073420571182282,77.3881380783752,3.9371884418353353,358.0,1.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,6.791992649110415,210.40796654138103,30471.92909753608,6.6144379698152695,326.5858460314715,493.1794165608168,19.9855551748646,61.12014348829919,2.914057480221306,2316.0,1.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,6.101955230748901,215.26808956209203,15976.926225079347,8.857160043515524,308.48269542902284,417.8435527167283,13.147279495872397,62.505641529692575,3.5355963295430235,259.0,1.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,9.130768886836286,266.7449592274032,9929.194809860886,6.011964238184746,352.1532144022425,542.8067817707314,10.974207361682431,65.782453044405,4.771443754534465,2865.0,1.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,5.846786697496673,212.16204349521283,19417.76720851864,8.442033603660807,332.861559066032,393.9528204965972,17.561933347904528,49.38836175160476,3.371110880826984,1190.0,1.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,7.741245058636744,218.23718647475707,22824.699465157257,8.696478833800825,363.9927477220214,521.0162605795932,15.310631395152257,73.7230701214078,3.7411433659749633,1094.0,1.0
135,7.61487763929876,246.0308561432521,33347.97109835898,8.222533309306082,345.8088086405557,445.7668531613048,10.763690925923411,98.36865574789655,2.99078089431675,1964.0,1.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,6.512900833266177,169.21747977107242,25151.411573500467,4.613310782608283,375.6123180118668,296.0743820491924,15.088699520791636,74.07592557290795,4.404040364778451,381.0,1.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,7.3560567780554384,234.78230155080652,31409.063978837028,7.3955296826678,283.5095825426214,428.753103595545,22.16632099193453,87.3991218904567,4.549916839518295,2819.0,1.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,9.778181812741442,155.93744138376638,23335.674206132684,7.666108730062655,332.861559066032,356.543036820507,10.824600366031802,75.32889227000642,4.143365318508068,1127.0,1.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,7.3401708843321565,210.11881256065905,12810.42316025056,8.867293830473217,309.66157751822897,412.7065583079045,12.389229184122314,73.51332057205724,3.919139532735149,662.0,1.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,7.457979826928165,183.46130951496127,14733.458757085757,7.475273364334677,335.6680456708747,482.63717983915575,8.963253882638297,82.58133834918347,4.497730795590357,1102.0,1.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,6.886512603355119,211.4544173745409,35018.32560002627,6.067596893120425,332.861559066032,549.9970577707754,8.445127066272846,27.66317378269072,3.5997564926270806,3189.0,1.0
161,7.288736661267014,233.97780970903892,31617.07541496605,8.533888277656953,331.83816712957423,490.0470946153679,12.225341786167744,31.802024220675307,3.5313846614470856,1921.0,1.0
162,7.243482154402432,196.9823785600006,29772.019247449647,6.497200835134,332.861559066032,322.3652373888966,14.154954780899176,50.6550008331396,4.763578511529137,2839.0,1.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,7.2034388489879815,168.44535787580358,22826.48469745399,6.283249716056103,271.89204467895,437.3708632363272,16.410654069644067,64.5059225796531,6.389161009216367,1073.0,1.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,7.025456547708933,163.1672501252409,36525.55088358132,5.512927024387849,284.6242698942435,522.6005118428147,14.395518517478704,78.86846469502275,4.645691670402503,1632.0,1.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,8.182103306174486,186.67049593504555,19642.394421052293,7.715135716723479,332.861559066032,370.32139520457326,11.521596685837835,55.49388160466937,4.605237762146883,3158.0,1.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,7.025456547708933,166.91399143546516,24037.51049003736,7.1367126114855095,349.8852761033803,411.47846097100654,9.456473170031018,94.90112226620026,3.743703735181629,1551.0,1.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,7.338826110612727,229.9786941456632,12603.400371363736,5.97548807320914,351.31882632743674,370.8606316790637,19.38933723250585,79.97164724934899,4.01706111949955,2025.0,1.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,7.701032797005617,121.575139230317,16978.926829044573,6.812415640336418,354.25025177160086,368.2245749971128,12.997263261412003,69.2602092263662,3.395482609242578,1566.0,1.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,7.025456547708933,192.057661022839,25795.6936351192,6.116863367521829,318.92656404790614,509.0628334635237,13.939193244337332,84.31540019203419,3.7891959505001513,2850.0,1.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,6.5528474743749765,198.80693965138263,34006.42073313584,8.691206175159937,274.90435120291863,477.1639067796365,14.369630090209853,78.17306258634733,4.687986155246704,288.0,1.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,7.025456547708933,169.9748489570146,23403.63730437139,8.519729851090208,332.861559066032,475.57356242744936,12.924106818027212,50.861912984034426,2.7473129992921272,252.0,1.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,6.920342898512878,207.8213630784896,16689.79960375622,10.031146372241002,286.4138615917591,481.955877131042,9.771895939622482,78.29502213613884,3.2662134754089074,767.0,1.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,6.947915533873985,219.5943849063765,10337.541702863726,10.414781002259968,332.861559066032,453.15193807036974,14.213798854799675,61.150299294519726,3.685079273135882,787.0,1.0
202,6.769769338622253,178.3317527085839,16980.258480950717,7.0516974329329605,369.9062775175166,299.4049766499827,18.703656956003385,62.86852727495882,3.8466119009148474,1628.0,1.0
203,6.266799947990716,187.829616920259,27577.213623277807,9.14159700404448,322.9178476197792,277.0508017263351,13.290251925593054,59.4543246209339,3.6528447256749086,1985.0,1.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,6.444555170207264,166.63518046655355,24855.83004230354,9.492361328958149,287.4123799691924,479.4794090176845,10.697067555976956,65.65532568230017,3.5519053590869647,1952.0,1.0
213,9.10733038346176,202.51471136727216,24678.329289092,5.575906369507383,334.7173347045231,467.110761590556,12.937328739572706,46.9352518256491,4.492139948621071,677.0,1.0
215,7.992320364236402,230.1795733831761,17076.663788674756,9.598742280908551,332.861559066032,522.8880540200298,14.44918097369549,68.6407681986352,4.342796788042317,1103.0,1.0
216,8.151248961954652,205.8473007177256,15661.940335043397,7.009437062121737,335.6227789332837,555.5902835214794,14.861132683102934,72.76258491130194,2.7998833209288145,1222.0,1.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,7.025456547708933,200.315235728762,19947.434474507278,7.378235881075599,337.23146852418967,295.7570531503065,14.03399501280876,29.66814213275831,4.387208418499806,1091.0,1.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,4.815766790717072,217.6870931635101,16392.135068872325,7.461170474153534,278.7422963817948,481.4808282952956,15.517296303602905,77.69337360386982,4.3752238112718205,261.0,1.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,5.9287673395289735,192.04842038980323,19240.05820156024,8.986862677728771,400.16416090223504,459.2609613873423,9.893655008905,52.157787167286365,3.5929122898919554,2827.0,1.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,6.707685556382788,199.28537429982467,17435.340205976172,6.809945058547433,332.861559066032,454.7324100176898,14.58729015696406,81.3784510700132,3.8226687145376768,1089.0,1.0
229,6.848331559049442,159.18805013792684,12837.506062969442,5.164448054837886,373.9917105012362,558.8155667445225,12.254080760936006,69.77221026672524,4.396604556065476,340.0,1.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,6.351286549370794,162.2133452444081,22337.44839296724,6.8679636320379664,379.6138031370582,337.0773485381277,11.712149246165495,65.96781371513842,3.707053967662745,1507.0,1.0
235,4.901906856012032,141.93078127421825,13614.750925469429,8.306960457626596,368.6186875689668,439.0553561851737,9.921623325469795,82.66016491797579,4.103534274020024,2387.0,1.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,7.171593554534841,250.22529650833337,22431.02698688917,7.697674850198626,332.861559066032,462.7669762065741,7.92339763408296,79.69776399691365,4.62273611029743,2812.0,1.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,7.808012211560277,179.79991660751622,17037.725367080428,6.378364493521162,348.0715105626569,590.060545946643,12.092499340332491,81.59236187913102,4.165549905534822,1097.0,1.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
